model_name,query_id,query_text,rank,retrieved_doc_id_internal,retrieved_original_ticket_id,retrieved_subject,score,is_self_retrieval
stsb-roberta-large,3477,Recurring access problems with SaaS application,1,651,651,Problem with SaaS Application Connection,0.6585605,False
stsb-roberta-large,3477,Recurring access problems with SaaS application,2,1258,1258,Technical Problem with SaaS Platform,0.64576626,False
stsb-roberta-large,3477,Recurring access problems with SaaS application,3,580,580,Encountering Service Interruption in SaaS Platform Today,0.634688,False
stsb-roberta-large,3614,Securing medical data in hospital IT systems inquiry,1,10676,10676,Ensuring the Security of Medical Data in Hospital Systems,0.8500736,False
stsb-roberta-large,3614,Securing medical data in hospital IT systems inquiry,2,4000,4000,Protecting Medical Data in Hospital Settings,0.8424381,False
stsb-roberta-large,3614,Securing medical data in hospital IT systems inquiry,3,5584,5584,Data Protection in Hospitals,0.8206583,False
stsb-roberta-large,3799,Project data vanished after DocuSign integration,1,3368,3368,Project Issue Report,0.57547414,False
stsb-roberta-large,3799,Project data vanished after DocuSign integration,2,3098,3098,Support Inquiry for Data Loss,0.56651884,False
stsb-roberta-large,3799,Project data vanished after DocuSign integration,3,7381,7381,Problem with Project Data Suddenly Vanishing Today,0.5554403,False
stsb-roberta-large,3861,Medical records exposed in data breach from insecure plugin,1,3861,3861,Medical Records Exposed in Data Breach,0.9597194,True
stsb-roberta-large,3861,Medical records exposed in data breach from insecure plugin,2,3698,3698,Medical Records Compromised Through Data Breach,0.95134676,False
stsb-roberta-large,3861,Medical records exposed in data breach from insecure plugin,3,4170,4170,Hospital System Data Breach Incident,0.7024883,False
stsb-roberta-large,3865,Service outages in digital marketing tools,1,6918,6918,Request for Assistance with Software Malfunctions,0.66040397,False
stsb-roberta-large,3865,Service outages in digital marketing tools,2,3865,3865,Facing Service Interruptions in Digital Marketing Software,0.65694976,True
stsb-roberta-large,3865,Service outages in digital marketing tools,3,886,886,Problem with Digital Campaigns,0.6281195,False
stsb-roberta-large,3991,Unexpected billing error affecting multiple products,1,8853,8853,Support for Billing Issues,0.8663038,False
stsb-roberta-large,3991,Unexpected billing error affecting multiple products,2,5215,5215,Unforeseen Charges in My Account,0.81426466,False
stsb-roberta-large,3991,Unexpected billing error affecting multiple products,3,7364,7364,Unforeseen Charges in My Monthly Statement,0.81268585,False
stsb-roberta-large,4056,Healthcare provider security breaches from outdated software,1,8287,8287,Problem with Data Security Breach,0.87732685,False
stsb-roberta-large,4056,Healthcare provider security breaches from outdated software,2,2105,2105,Detected Security Breaches in Healthcare Provider Systems Due to Outdated Software Vulnerabilities,0.86775744,False
stsb-roberta-large,4056,Healthcare provider security breaches from outdated software,3,2060,2060,Hospital Systems Security Breach Reported,0.8664451,False
stsb-roberta-large,4207,Payment options inquiry for subscription plans,1,2743,2743,Payment Choices,0.8559054,False
stsb-roberta-large,4207,Payment options inquiry for subscription plans,2,678,678,Available Options for Annual Subscription Payments,0.83222693,False
stsb-roberta-large,4207,Payment options inquiry for subscription plans,3,4207,4207,Query on Payment Options for Subscription Plans,0.8092151,True
stsb-roberta-large,4223,ClickUp Excel integration compatibility issues,1,2514,2514,List of Integrations for ClickUp with Other Products,0.6069814,False
stsb-roberta-large,4223,ClickUp Excel integration compatibility issues,2,4892,4892,Problem with Visual Studio Code Editor,0.6024474,False
stsb-roberta-large,4223,ClickUp Excel integration compatibility issues,3,779,779,Issue Encountered with Integration Between Smartsheet and Microsoft Azure,0.59745324,False
stsb-roberta-large,4351,SaaS application unanticipated crashes causing downtime,1,887,887,Problem with SaaS Platform,0.80581486,False
stsb-roberta-large,4351,SaaS application unanticipated crashes causing downtime,2,9205,9205,Performance Slowdowns on SaaS Platform,0.7358042,False
stsb-roberta-large,4351,SaaS application unanticipated crashes causing downtime,3,7091,7091,Support Required for SaaS Outage,0.7291048,False
stsb-roberta-large,4414,Investment strategies using data analytics inquiry,1,716,716,Insights into Investment Strategies Through Data Analytics,0.8952399,False
stsb-roberta-large,4414,Investment strategies using data analytics inquiry,2,10881,10881,Inquiry About Data Analytics Solutions for Investment Strategies Optimization,0.8866404,False
stsb-roberta-large,4414,Investment strategies using data analytics inquiry,3,1737,1737,Enhancing Investment Strategies through Analytics,0.8752929,False
stsb-roberta-large,4521,Digital campaigns halted due to Firebase integration issue,1,4521,4521,Campaign Problem,0.89027965,True
stsb-roberta-large,4521,Digital campaigns halted due to Firebase integration issue,2,2575,2575,Problem with Campaign,0.87581074,False
stsb-roberta-large,4521,Digital campaigns halted due to Firebase integration issue,3,603,603,Digital campaigns have unexpectedly halted possibly due to a compatibility problem,0.75563616,False
stsb-roberta-large,4814,Headset billing options request,1,4814,4814,Options for Headset Billing,0.62142396,True
stsb-roberta-large,4814,Headset billing options request,2,9209,9209,Details on Billing and Payment Options,0.6004404,False
stsb-roberta-large,4814,Headset billing options request,3,163,163,Azure SQL Pricing Plans Inquiry,0.59801924,False
stsb-roberta-large,4919,Recurring software disruptions during peak traffic,1,6093,6093,Notifying About Software Glitches During Uploads,0.71524745,False
stsb-roberta-large,4919,Recurring software disruptions during peak traffic,2,6089,6089,Recurring Crash Issues,0.7084257,False
stsb-roberta-large,4919,Recurring software disruptions during peak traffic,3,2298,2298,System Outages During Peak Data Analysis,0.70561564,False
stsb-roberta-large,4924,Software integration failure after updates,1,5840,5840,Problem with Data Analysis Software Not Working Properly Today,0.7801291,False
stsb-roberta-large,4924,Software integration failure after updates,2,4179,4179,Software Support,0.77964467,False
stsb-roberta-large,4924,Software integration failure after updates,3,2027,2027,Issue with Integrated Tools,0.77080154,False
stsb-roberta-large,5046,Unanticipated service interruptions in data analytics tools,1,1170,1170,Unplanned Service Downtime Impacting Data Tools,0.78356874,False
stsb-roberta-large,5046,Unanticipated service interruptions in data analytics tools,2,7914,7914,Unplanned Service Interruption Impacting Data Tools,0.77856886,False
stsb-roberta-large,5046,Unanticipated service interruptions in data analytics tools,3,4731,4731,Delayed Data Analytics Response,0.7706698,False
stsb-roberta-large,5282,Smartsheet sync issues after software updates,1,4179,4179,Software Support,0.74878556,False
stsb-roberta-large,5282,Smartsheet sync issues after software updates,2,1299,1299,Concerns About Software Compatibility and Updates,0.7444656,False
stsb-roberta-large,5282,Smartsheet sync issues after software updates,3,1890,1890,Reported Crash of Data Analytics Software,0.73746276,False
stsb-roberta-large,5361,Workstation encryption failure possibly from software incompatibility,1,8475,8475,Encryption failure occurred unexpectedly,0.80419016,False
stsb-roberta-large,5361,Workstation encryption failure possibly from software incompatibility,2,7290,7290,Challenge with Data Encryption,0.7906185,False
stsb-roberta-large,5361,Workstation encryption failure possibly from software incompatibility,3,1066,1066,Data encryption encountered an unexpected problem,0.7753365,False
stsb-roberta-large,5810,Malware detected on Kodak scanner due to outdated macOS,1,5810,5810,Problem with Malware Detected on Kodak Scanner,0.72078586,True
stsb-roberta-large,5810,Malware detected on Kodak scanner due to outdated macOS,2,9563,9563,"Medical data breach noticed, likely because of obsolete Kaspersky software.",0.66423094,False
stsb-roberta-large,5810,Malware detected on Kodak scanner due to outdated macOS,3,6053,6053,Incident of Data Leakage in Health Records,0.64154637,False
stsb-roberta-large,5985,Data analytics tools failing to generate reports,1,9348,9348,Problem with Data Report Generation,0.73446214,False
stsb-roberta-large,5985,Data analytics tools failing to generate reports,2,7719,7719,Feedback on Project Reports,0.68716955,False
stsb-roberta-large,5985,Data analytics tools failing to generate reports,3,9813,9813,Challenge with Data Report Generation,0.6783206,False
stsb-roberta-large,6170,Urgent healthcare system security breach exposing medical data,1,1467,1467,Urgent Assistance Required for Data Breach,0.78563815,False
stsb-roberta-large,6170,Urgent healthcare system security breach exposing medical data,2,4650,4650,Urgent Support Required for Data Breach,0.7844504,False
stsb-roberta-large,6170,Urgent healthcare system security breach exposing medical data,3,9,9,Urgent: Data Breach Identified in Hospital Network,0.77549785,False
stsb-roberta-large,6275,Git sync failure in Azure from incompatible Node.js version,1,6275,6275,Issue with Git Sync in Azure,0.7816888,True
stsb-roberta-large,6275,Git sync failure in Azure from incompatible Node.js version,2,9174,9174,JIRA Integration Experienced Issues,0.66037315,False
stsb-roberta-large,6275,Git sync failure in Azure from incompatible Node.js version,3,2572,2572,JIRA Integration Encounter Issues,0.6537852,False
stsb-roberta-large,6409,Frequent crashes of investment optimization tool during analysis,1,9390,9390,Investment System Crash Identified,0.8289261,False
stsb-roberta-large,6409,Frequent crashes of investment optimization tool during analysis,2,4776,4776,Investment System Issue Detected,0.78786343,False
stsb-roberta-large,6409,Frequent crashes of investment optimization tool during analysis,3,3375,3375,Issue with Software Crash in Investment Optimization,0.77144885,False
stsb-roberta-large,6435,Unable to access recent project updates due to server glitch,1,1548,1548,Problem with Server Downtime,0.8052824,False
stsb-roberta-large,6435,Unable to access recent project updates due to server glitch,2,10798,10798,Concern About Project Dashboard Performance,0.7990644,False
stsb-roberta-large,6435,Unable to access recent project updates due to server glitch,3,8167,8167,Sluggish Performance in Project Data Loading,0.79882085,False
stsb-roberta-large,6447,Unexpected drop in digital marketing campaign engagement,1,886,886,Problem with Digital Campaigns,0.7908662,False
stsb-roberta-large,6447,Unexpected drop in digital marketing campaign engagement,2,2991,2991,Marketing Firm Noticing Recent Drop in Engagement Indicators,0.76089305,False
stsb-roberta-large,6447,Unexpected drop in digital marketing campaign engagement,3,5843,5843,Marketing Firm Noticing Reduction in Engagement Measures Lately,0.75941634,False
stsb-roberta-large,6452,Project data vanished possibly from sync issues,1,10530,10530,Problem with Project Data Vanishing Today,0.8301581,False
